lsoa_code,IMDScore
E01029791,7.408
E01029792,11.247
E01029793,10.192
E01029794,10.925
E01029795,18.096
E01029796,15.24
E01029797,24.035
E01029798,13.707
E01029799,6.876
E01028951,10.481
E01029800,6.744
E01029801,16.68
E01029802,17.674
E01029803,15.55
E01029804,27.45
E01029805,10.658
E01029806,12.969
E01029807,24.75
E01029808,27.529
E01029809,40.56
E01029810,32.64
E01029811,22.596
E01029812,24.98
E01029813,8.411
E01029814,14.813
E01029815,9.768
E01029816,6.547
E01029817,22.488
E01029818,6.153
E01029819,8.932
E01029820,25.77
E01029821,16.425
E01029822,6.43
E01029823,13.601
E01029824,39.772
E01029825,12.108
E01029826,15.701
E01029827,36.03
E01029828,47.726
E01029829,19.872
E01029830,26.204
E01029831,25.788
E01029832,15.248
E01029833,10.338
E01029834,26.408
E01029835,39.972
E01029836,22.347
E01029837,17.768
E01029838,20.14
E01029839,4.651
E01029840,45.751
E01029841,17.922
E01029842,37.597
E01029843,35.463
E01029844,13.413
E01029845,61.657
E01029846,15.652
E01029847,9.252
E01029848,6.875
E01029849,33.647
E01029850,28.485
E01029851,24.025
E01029852,21.548
E01029853,17.036
E01029854,6.896
E01029855,18.192
E01029856,12.917
E01029857,24.663
E01029858,10.745
E01029859,45.717
E01029860,9.038
E01029861,14.952
E01029862,5.757
E01029863,13.13
E01029864,7.157
E01029865,10.269
E01029867,25.097
E01029868,6.049
E01029869,22.373
E01029870,14.397
E01029871,11.322
E01029872,8.514
E01029873,16.007
E01029874,15.234
E01029875,11.771
E01029876,16.375
E01029877,15.083
E01029878,9.049
E01029879,16.261
E01029880,17.245
E01029881,15.374
E01029882,8.27
E01029883,8.201
E01029884,18.274
E01029885,9.407
E01029886,30.681
E01029887,11.944
E01029888,22.919
E01029889,29.336
E01029890,8.86
E01029891,13.078
E01029892,21.931
E01029893,8.262
E01029894,3.891
E01029895,4.084
E01029896,11.863
E01029897,8.541
E01029898,12.694
E01029899,12.622
E01029900,21.356
E01029901,9.303
E01029902,13.08
E01029903,2.689
E01029904,4.539
E01029905,9.815
E01029906,15.137
E01029907,17.261
E01029908,5.519
E01029909,9.537
E01029910,22.855
E01029911,12.514
E01029912,28.568
E01029913,8.865
E01029914,29.274
E01029915,17.132
E01029916,31.242
E01029917,10.041
E01029918,24.025
E01029919,16.311
E01029920,22.219
E01029921,7.369
E01029922,19.977
E01029923,9.78
E01029925,9.36
E01029926,16.541
E01029927,25.76
E01029928,20.751
E01029929,24.899
E01029930,14.656
E01029937,12.186
E01029938,33.112
E01029939,8.051
E01029940,24.652
E01029941,17.748
E01029942,11.54
E01029944,17.568
E01029945,14.622
E01029946,20.146
E01029947,11.486
E01029949,18.091
E01029950,23.359
E01029951,9.523
E01029952,11.228
E01029953,20.766
E01029954,30.414
E01029955,13.572
E01029956,20.816
E01029957,10.071
E01029958,19.548
E01029960,22.496
E01029961,19.323
E01029962,26.341
E01029963,8.136
E01029964,11.681
E01029965,12.714
E01029966,12.452
E01029967,6.325
E01029968,29.375
E01029969,33.689
E01029970,19.355
E01029971,35.609
E01029973,4.657
E01029974,12.167
E01029975,16.027
E01029976,17.923
E01029977,8.35
E01029978,28.368
E01029979,45.33
E01029980,50.893
E01029981,13.537
E01029982,43.284
E01029983,14.494
E01029984,30.575
E01029985,27.238
E01029986,44.011
E01029987,40.703
E01029988,39.168
E01029990,20.254
E01029991,13.151
E01029992,17.292
E01029994,54.752
E01029995,12.928
E01029996,31.833
E01029997,9.91
E01029998,32.756
E01029999,7.8
E01030000,10.319
E01030001,20.49
E01030002,17.558
E01030003,13.504
E01030004,7.957
E01030005,15.79
E01030006,16.04
E01030007,13.412
E01030008,6.654
E01030009,10.775
E01030010,29.244
E01030011,6.709
E01030012,47.808
E01030013,36.572
E01030014,36.592
E01030015,9.689
E01030016,19.065
E01030017,33.846
E01030018,51.772
E01030019,12.714
E01030020,14.382
E01030021,52.324
E01030022,23.236
E01030023,36.956
E01030024,41.699
E01030025,35.521
E01030026,30.226
E01030027,16.031
E01030028,23.6
E01030029,37.77
E01030030,19.957
E01030031,42.61
E01030032,42.098
E01030033,8.153
E01030034,9.412
E01030035,46.292
E01030036,46.959
E01030037,13.515
E01030038,12.342
E01030039,16.874
E01030040,12.994
E01030041,15.128
E01030042,9.482
E01030043,10.085
E01030044,14.735
E01030045,7.387
E01030046,10.347
E01030047,10.127
E01030048,11.149
E01030049,13.093
E01030050,3.518
E01030051,11.856
E01030052,15.478
E01030053,18.195
E01030054,13.888
E01030055,14.919
E01030056,14.822
E01030057,15.617
E01030058,20.308
E01030059,17.088
E01030060,10.987
E01030061,16.156
E01030062,7.125
E01030063,14.894
E01030064,15.857
E01030065,11.689
E01030066,21.316
E01030067,7.824
E01030068,14.048
E01030069,13.522
E01030070,5.349
E01030071,15.838
E01030072,8.227
E01030073,18.706
E01030075,4.994
E01030076,17.546
E01030077,31.629
E01030078,5.334
E01030079,43.571
E01030080,18.248
E01030081,16.163
E01030082,9.428
E01030083,12.738
E01030084,4.975
E01030085,7.447
E01030086,10.595
E01030087,18.68
E01030088,10.817
E01030089,8.208
E01030090,14.383
E01030091,15.845
E01030092,20.895
E01030093,14.699
E01030094,19.334
E01030095,12.583
E01030096,13.443
E01030097,15.165
E01030098,10.148
E01030099,15.913
E01030100,15.023
E01030101,11.334
E01030103,12.762
E01030104,4.945
E01030105,19.479
E01030106,20.027
E01030107,9.743
E01030108,28.048
E01030109,29.657
E01030110,23.759
E01030111,9.538
E01030112,16.892
E01030113,21.566
E01030114,31.894
E01030115,27.695
E01030116,5.095
E01030117,10.06
E01030118,23.255
E01030119,10.246
E01030120,16.553
E01030121,10.766
E01030122,7.982
E01030123,26.739
E01030124,4.871
E01030125,13.635
E01030127,6.683
E01030128,4.147
E01030129,2.939
E01030130,18.15
E01030131,30.904
E01030132,8.25
E01030133,25.318
E01030134,17.155
E01030135,16.272
E01030137,13.011
E01030138,17.939
E01030139,33.271
E01030140,22.43
E01030141,18.946
E01030142,6.508
E01030143,13.68
E01030144,10.64
E01030145,8.604
E01030146,18.391
E01030147,7.408
E01030148,7.41
E01030149,8.287
E01030150,15.669
E01030151,16.003
E01030152,10.038
E01030153,15.646
E01030154,14.549
E01030155,10.764
E01030158,6.678
E01030159,11.931
E01030160,27.228
E01030161,27.698
E01030162,24.104
E01030163,28.775
E01030164,7.925
E01030165,18.42
E01030166,3.234
E01030167,9.457
E01030168,43.759
E01030169,26.652
E01030170,39.387
E01030171,13.276
E01030172,5.174
E01030173,8.334
E01030174,20.001
E01030175,6.998
E01030176,21.588
E01030179,5.908
E01030180,4.957
E01030181,6.209
E01030183,5.358
E01030184,13.531
E01030185,21.284
E01030186,15.167
E01030187,22.574
E01030188,18.881
E01030189,18.398
E01030190,8.382
E01028952,5.782
E01028953,3.079
E01028954,12.131
E01028955,19.977
E01028956,13.382
E01028957,53.843
E01028958,23.244
E01028959,19.427
E01029365,18.511
E01028960,20.589
E01028961,17.023
E01028962,38.883
E01028963,4.507
E01028964,1.869
E01028965,26.6
E01028966,7.665
E01028967,43.571
E01028968,24.728
E01028969,16.409
E01028970,15.286
E01028971,16.956
E01028972,3.296
E01028973,16.67
E01028974,4.628
E01028975,16.802
E01028976,12.225
E01028977,10.131
E01028978,24.492
E01028979,16.919
E01028980,21.276
E01028981,12.68
E01028982,22.134
E01028983,35.264
E01028984,25.002
E01028985,8.323
E01028986,6.539
E01028987,12.792
E01028988,14.055
E01028989,20.799
E01028990,23.251
E01028991,20.987
E01028992,23.213
E01028993,22.155
E01028994,17.343
E01028995,12.214
E01028996,18.427
E01028997,9.341
E01028998,12.081
E01028999,18.806
E01029000,21.767
E01029001,8.315
E01029002,22.398
E01029003,22.24
E01029004,22.729
E01029005,22.308
E01029006,11.807
E01029007,44.743
E01029009,8.002
E01029010,24.098
E01029011,18.716
E01029012,11.536
E01029013,17.827
E01029014,30.816
E01029015,22.671
E01029016,19.902
E01029018,13.21
E01029019,12.047
E01029020,16.679
E01029021,14.935
E01029022,7.493
E01029023,13.802
E01029024,6.973
E01029025,22.186
E01029026,11.65
E01029027,11.691
E01029028,12.078
E01029029,26.086
E01029030,5.293
E01029031,8.45
E01029032,9.308
E01029033,9.653
E01029034,9.702
E01029035,9.248
E01029036,25.319
E01029037,24.062
E01029038,23.4
E01029039,15.18
E01029040,17.607
E01029041,23.34
E01029042,40.033
E01029043,17.603
E01029044,22.934
E01029045,17.118
E01029046,44.109
E01029047,19.476
E01029050,21.588
E01029051,17.764
E01029052,16.486
E01029053,19.849
E01029054,18.408
E01029055,12.331
E01029056,13.341
E01029057,15.046
E01029058,17.706
E01029059,16.985
E01029060,15.658
E01029061,13.941
E01029062,27.97
E01029063,11.793
E01029064,14.169
E01029065,7.025
E01029066,19.632
E01029067,21.264
E01029068,19.557
E01029069,14.883
E01029070,13.239
E01029071,19.978
E01029072,27.211
E01029073,18.129
E01029074,4.645
E01029075,22.245
E01029076,7.648
E01029077,17.259
E01029078,14.149
E01029079,25.006
E01029080,14.874
E01029081,20.939
E01029082,5.27
E01029083,4.135
E01029084,15.516
E01029085,12.265
E01029086,11.998
E01029089,12.903
E01029090,22.223
E01029091,17.636
E01029092,11.769
E01029093,32.666
E01029094,19.77
E01029095,37.614
E01029096,32.206
E01029097,35.952
E01029098,43.196
E01029099,42.492
E01029100,46.205
E01029101,20.966
E01029102,22.103
E01029103,7.463
E01029104,4.994
E01029105,43.311
E01029106,56.789
E01029107,44.219
E01029108,19.727
E01029109,41.53
E01029110,33.946
E01029111,26.25
E01029112,38.76
E01029113,10.532
E01029114,10.408
E01029115,5.694
E01029116,25.162
E01029117,32.083
E01029118,15.028
E01029119,24.592
E01029120,15.658
E01029121,17.771
E01029122,10.696
E01029123,20.039
E01029124,11.937
E01029125,19.058
E01029126,10.206
E01029127,13.268
E01029128,4.709
E01029129,9.454
E01029130,18.376
E01029131,39.534
E01029132,57.809
E01029133,17.64
E01029134,26.551
E01029135,15.555
E01029136,24.209
E01029137,21.611
E01029138,13.127
E01029139,16.516
E01029140,13.025
E01029142,10.646
E01029143,20.396
E01029144,19.272
E01029145,10.096
E01029147,11.305
E01029148,9.34
E01029149,14.783
E01029150,13.292
E01029151,14.002
E01029152,24.428
E01029153,17.721
E01029154,20.57
E01029155,12.299
E01029156,17.511
E01029157,15.059
E01029158,11.455
E01029159,6.193
E01029160,4.88
E01029161,15.959
E01029162,12.769
E01029163,19.663
E01029164,13.783
E01029165,19.615
E01029166,13.811
E01029167,18.023
E01029168,4.958
E01029169,15.46
E01029170,27.977
E01029171,25.362
E01029172,5.706
E01029173,19.497
E01029174,22.01
E01029175,29.526
E01029176,10.017
E01029177,37.359
E01029178,17.085
E01029179,26.192
E01029180,18.7
E01029181,13.772
E01029182,8.826
E01029183,20.828
E01029184,10.484
E01029185,20.409
E01029186,27.341
E01029187,26.673
E01029188,9.797
E01029189,16.58
E01029190,9.291
E01029191,16.714
E01029192,11.803
E01029193,20.944
E01029194,8.682
E01029195,17.528
E01029196,21.983
E01029197,21.391
E01029198,7.642
E01029199,15.133
E01029200,24.388
E01029201,11.15
E01029202,25.522
E01029203,10.55
E01029204,11.065
E01029205,7.72
E01029206,11.285
E01029207,6.675
E01029208,19.384
E01029209,9.68
E01029210,10.71
E01029211,15.949
E01029212,12.435
E01029213,18.599
E01029214,14.353
E01029215,18.61
E01029216,12.026
E01029217,17.294
E01029218,16.7
E01029219,16.476
E01029220,11.174
E01029221,17.95
E01029222,18.443
E01029223,13.547
E01029224,14.839
E01029225,11.428
E01029226,18.846
E01029227,13.792
E01029228,14.754
E01029229,19.631
E01029230,23.106
E01029231,19.5
E01029232,22.299
E01029233,30.216
E01029234,36.571
E01029235,22.544
E01029236,42.056
E01029237,35.667
E01029238,22.369
E01029239,38.118
E01029240,17.594
E01029241,22.533
E01029242,8.801
E01029243,13.324
E01029244,3.282
E01029245,12.134
E01029246,12.019
E01029247,45.638
E01029248,31.046
E01029249,26.442
E01029250,13.849
E01029251,11.997
E01029252,7.495
E01029253,19.927
E01029254,4.565
E01029255,19.349
E01029256,11.019
E01029257,19.887
E01029258,8.115
E01029259,19.132
E01029260,6.303
E01029261,17.741
E01029262,13.397
E01029263,6.751
E01029264,6.787
E01029265,5.297
E01029266,13.964
E01029267,15.552
E01029268,18.793
E01029269,15.464
E01029270,16.271
E01029271,16.253
E01029273,8.089
E01029274,10.778
E01029275,16.107
E01029276,11.636
E01029277,12.907
E01029278,12.875
E01029279,19.581
E01029280,30.61
E01029281,23.799
E01029282,9.888
E01029283,20.651
E01029284,35.386
E01029285,16.962
E01029286,25.821
E01029287,17.831
E01029288,15.157
E01029289,18.466
E01029290,15.893
E01029291,35.246
E01029292,54.701
E01029293,56.098
E01029294,9.757
E01029295,5.741
E01029296,7.94
E01029297,50.651
E01029298,25.318
E01029299,32.539
E01029300,16.407
E01029301,18.627
E01029302,4.626
E01029303,4.477
E01029304,35.928
E01029305,18.461
E01029306,17.941
E01029307,36.865
E01029308,4.627
E01029309,24.839
E01029310,7.856
E01029311,35.495
E01029312,11.555
E01029313,19.986
E01029314,18.273
E01029315,6.082
E01029316,14.949
E01029317,17.595
E01029318,10.8
E01029319,11.104
E01029320,17.401
E01029321,15.692
E01029322,19.039
E01029324,20.074
E01029325,27.928
E01029326,27.178
E01029327,22.442
E01029328,26.834
E01029329,21.568
E01029330,18.987
E01029331,16.42
E01029333,32.491
E01029334,26.171
E01029335,26.053
E01029336,21.668
E01029337,26.439
E01029338,27.556
E01029339,29.311
E01029341,29.315
E01029342,22.658
E01029343,23.502
E01029345,20.458
E01029346,37.579
E01029347,9.315
E01029348,16.835
E01029349,26.639
E01029350,40.347
E01029351,33.53
E01029352,19.083
E01029353,25.957
E01029354,29.308
E01029355,28.795
E01029356,38.11
E01029357,29.764
E01029358,48.565
E01029359,32.591
E01029360,29.989
E01029361,25.347
E01029362,37.5
E01029363,19.77
E01029366,4.664
E01029367,20.397
E01029368,6.194
E01029369,12.486
E01029370,8.743
E01029371,15.467
E01029372,45.74
E01029373,26.394
E01029374,18.908
E01029375,7.983
E01029376,13.501
E01029377,7.475
E01029378,8.872
E01029379,11.639
E01029380,4.713
E01029381,27.884
E01029382,20.427
E01029383,10.078
E01029384,9.678
E01029385,12.834
E01029386,22.71
E01029387,32.758
E01029388,33.992
E01029389,16.816
E01029390,37.579
E01029391,8.953
E01029392,11.929
E01029393,14.159
E01029394,22.219
E01029395,14.886
E01029396,13.86
E01029397,27.928
E01029398,14.513
E01029399,18.696
E01029400,18.713
E01029401,16.109
E01029402,7.772
E01029403,19.615
E01029404,30.932
E01029405,12.695
E01029406,16.159
E01029407,29.326
E01029408,29.16
E01029409,29.781
E01029410,32.566
E01029411,15.634
E01029412,5.906
E01029413,15.325
E01029414,8.836
E01029415,8.205
E01029416,11.29
E01029417,11.255
E01029418,5.896
E01029419,7.594
E01029420,8.373
E01029422,9.021
E01029423,17.743
E01029424,14.927
E01029425,20.188
E01029426,35.121
E01029427,46.982
E01029428,15.754
E01029429,34.825
E01029430,10.355
E01029431,21.587
E01029432,11.263
E01029433,21.767
E01029434,29.859
E01029435,9.068
E01029436,36.184
E01029437,27.774
E01029438,12.355
E01029439,5.573
E01029440,11.296
E01029441,9.343
E01029442,3.985
E01029443,4.295
E01029444,12.587
E01029445,36.975
E01029446,16.073
E01029447,36.697
E01029448,33.676
E01029449,18.211
E01029450,37.605
E01029451,24.997
E01029452,36.409
E01029453,46.692
E01029454,4.555
E01029455,5.815
E01029456,11.683
E01029457,5.569
E01029458,9.661
E01029459,4.323
E01029460,10.507
E01029461,15.683
E01029462,21.63
E01029463,11.674
E01029464,19.311
E01029465,7.101
E01029466,6.219
E01029467,14.656
E01029468,36.192
E01029469,7.41
E01029470,21.909
E01029471,14.913
E01029472,26.211
E01029473,14.45
E01029474,3.198
E01029475,8.443
E01029476,11.939
E01029477,3.242
E01029478,9.776
E01029479,5.829
E01029480,11.437
E01029481,12.812
E01029482,16.888
E01029483,1.827
E01029484,10.742
E01029485,2.243
E01029486,10.403
E01029487,29.386
E01029488,16.102
E01029489,9.066
E01029490,12.93
E01029491,12.978
E01029492,33.664
E01029493,9.361
E01029494,16.201
E01029495,8.316
E01029496,31.471
E01029497,18.195
E01029498,12.334
E01029499,37.196
E01029500,10.837
E01029501,20.686
E01029502,22.76
E01029503,19.822
E01029504,19.631
E01029505,11.264
E01029506,6.127
E01029507,3.19
E01029508,6.73
E01029509,8.374
E01029511,3.106
E01029512,7.605
E01029513,4.458
E01029514,5.182
E01029515,10.978
E01029516,12.936
E01029517,12.03
E01029518,6.927
E01029519,10.814
E01029520,1.906
E01029521,6.406
E01029522,16.169
E01029523,5.483
E01029524,17.498
E01029525,9.576
E01029526,19.05
E01029527,27.555
E01029528,19.833
E01029529,14.679
E01029530,10.171
E01029531,5.348
E01029532,15.066
E01029533,11.864
E01029534,10.336
E01029535,26.01
E01029536,6.994
E01029537,23.227
E01029538,29.06
E01029539,15.142
E01029540,18.524
E01029541,25.161
E01029542,20.888
E01029543,37.079
E01029544,11.263
E01029545,13.235
E01029546,7.955
E01029547,37.099
E01029548,43.346
E01029549,28.604
E01029551,8.123
E01029552,23.583
E01029553,31.227
E01029554,52.825
E01029555,25.019
E01029556,15.533
E01029557,6.963
E01029558,31.607
E01029559,21.163
E01029560,36.808
E01029561,28.209
E01029562,12.12
E01029563,14.531
E01029564,40.605
E01029565,6.446
E01029566,47.128
E01029567,22.593
E01029568,32.043
E01029569,16.59
E01029570,9.158
E01029571,15.617
E01029572,5.016
E01029573,6.072
E01029574,13.769
E01029575,23.125
E01029576,3.664
E01029577,10.277
E01029578,23.264
E01029579,9.159
E01029580,13.575
E01029581,13.058
E01029582,11.847
E01029583,14.308
E01029584,15.466
E01029585,14.079
E01029586,14.953
E01029587,11.34
E01029588,24.078
E01029589,3.953
E01029590,10.155
E01029591,33.291
E01029593,29.958
E01029594,26.001
E01029595,19.863
E01029596,14.745
E01029597,31.248
E01029598,25.569
E01029599,28.052
E01029600,7.028
E01029601,7.826
E01029602,28.948
E01029603,23.936
E01029604,34.488
E01029605,7.546
E01029606,2.777
E01029607,20.271
E01029608,7.134
E01029609,14.746
E01029610,12.872
E01029611,20.42
E01029612,11.178
E01029613,12.995
E01029614,16.18
E01029615,28.53
E01029616,10.609
E01029617,10.506
E01029618,11.251
E01029619,7.377
E01029620,17.472
E01029621,17.538
E01029622,14.18
E01029623,17.886
E01029624,8.992
E01029625,10.236
E01029626,7.463
E01029627,18.375
E01029628,2.892
E01029629,2.156
E01029630,6.231
E01029631,6.232
E01029632,14.701
E01029633,10.644
E01029634,28.378
E01029635,30.778
E01029636,7.595
E01029637,19.366
E01029638,22.161
E01029639,11.022
E01029640,16.125
E01029641,8.73
E01029642,11.885
E01029643,31.053
E01029644,11.692
E01029645,17.328
E01029646,21.869
E01029647,14.457
E01029648,25.309
E01029649,11.509
E01029650,9.308
E01029651,11.623
E01029652,9.57
E01029653,12.505
E01029654,7.273
E01029655,13.54
E01029656,10.234
E01029657,4.231
E01029658,24.827
E01029659,8.211
E01029660,13.449
E01029661,8.234
E01029662,3.217
E01029663,4.841
E01029664,10.68
E01029665,5.778
E01029666,24.605
E01029667,16.209
E01029668,13.131
E01029669,11.834
E01029670,19.872
E01029671,12.967
E01029672,7.565
E01029673,16.767
E01029674,3.006
E01029675,8.891
E01029676,9.053
E01029677,7.218
E01029678,5.49
E01029679,29.857
E01029680,11.817
E01029681,26.279
E01029682,8.488
E01029683,12.384
E01029684,1.793
E01029685,2.266
E01029686,6.663
E01029687,7.128
E01029688,10.534
E01029689,21.612
E01029690,8.402
E01029691,34.073
E01029692,25.712
E01029693,14.68
E01029694,11.675
E01029695,12.551
E01029696,19.717
E01029697,13.849
E01029698,5.74
E01029699,13.715
E01029700,5.116
E01029701,29.065
E01029702,23.652
E01029703,9.618
E01029704,10.343
E01029705,7.011
E01029706,9.484
E01029707,14.117
E01029708,15.278
E01029709,3.312
E01029710,4.697
E01029711,6.019
E01029712,6.443
E01029713,10.022
E01029714,6.22
E01029715,24.457
E01029716,32.227
E01029717,39.314
E01029718,6.399
E01029719,11.668
E01029720,27.706
E01029721,12.599
E01029722,17.612
E01029723,9.154
E01029724,3.646
E01029725,27.211
E01029726,19.469
E01029727,34.288
E01029728,13.018
E01029729,28.041
E01029730,4.203
E01029731,3.634
E01029732,8.897
E01029733,17.48
E01029734,34.579
E01029735,13.125
E01029736,7.769
E01029737,15.505
E01029738,7.14
E01029739,6.192
E01029740,20.07
E01029741,4.12
E01029742,10.682
E01029743,10.49
E01029744,8.09
E01029745,19.963
E01029746,15.287
E01029747,3.333
E01029748,6.109
E01029749,12.584
E01029750,19.512
E01029751,8.819
E01029752,29.793
E01029753,17.639
E01029754,9.812
E01029755,11.615
E01029756,19.497
E01029757,5.678
E01029758,2.427
E01029759,3.299
E01029760,1.578
E01029761,6.849
E01029762,9.977
E01029763,36.484
E01029764,12.396
E01029765,32.174
E01029766,25.135
E01029767,7.144
E01031413,7.041
E01031005,25.887
E01031414,15.52
E01031006,27.528
E01031415,21.842
E01031007,13.156
E01031416,8.95
E01031417,12.579
E01031418,9.719
E01031419,15.128
E01031420,11.079
E01030200,13.895
E01031421,15.947
E01031422,8.797
E01031423,13.126
E01031424,5.469
E01030603,2.868
E01031425,5.102
E01031426,25.087
E01031427,46.674
E01031428,26.129
E01031429,52.058
E01031430,31.238
E01031431,21.332
E01031432,33.914
E01031433,25.298
E01031434,24.19
E01031435,24.365
E01031436,46.261
E01031437,33.34
E01031438,13.164
E01031439,9.532
E01031440,17.122
E01031441,26.141
E01031442,19.877
E01031443,25.481
E01031444,29.433
E01031445,17.583
E01031446,10.98
E01031447,13.864
E01031448,15.603
E01031449,17.392
E01031450,34.998
E01031451,34.906
E01031452,14.84
E01031453,27.958
E01031454,40.227
E01031455,26.871
E01031456,39.65
E01031457,13.549
E01031458,7.646
E01031459,28.522
E01031460,14.226
E01031461,8.927
E01031462,12.841
E01031463,6.675
E01031464,17.552
E01031465,18.239
E01031466,11.119
E01031467,19.38
E01031468,15.177
E01031469,19.877
E01031470,19.594
E01031471,12.945
E01031472,19.265
E01031473,27.292
E01031474,10.064
E01031475,7.846
E01031476,5.582
E01031477,19.669
E01031478,13.506
E01031479,18.153
E01031480,18.419
E01031481,18.683
E01031482,30.026
E01031483,29.172
E01031484,15.371
E01031485,1.886
E01031486,5.699
E01031487,3.592
E01031488,16.223
E01031489,7.187
E01031490,15.59
E01031491,10.407
E01031492,28.413
E01031493,11.522
E01031494,24.72
E01031495,8.567
E01031496,7.416
E01031497,8.205
E01031498,19.776
E01031499,21.914
E01031500,11.713
E01031501,18.032
E01031502,2.563
E01031503,11.943
E01031504,7.178
E01031505,8.546
E01031506,15.484
E01031507,21.038
E01031508,15.201
E01031509,16.723
E01031511,4.833
E01031512,19.125
E01031513,14.853
E01031514,16.154
E01031515,19.707
E01031516,13.717
E01031517,6.943
E01031518,9.295
E01031519,21.323
E01031520,16.807
E01031521,12.178
E01031522,23.362
E01031523,18.123
E01031524,17.171
E01031525,13.615
E01031526,20.725
E01031527,11.668
E01031528,15.121
E01031529,19.802
E01031530,18.367
E01031531,4.817
E01031532,7.486
E01031533,16.15
E01031534,12.357
E01031535,13.975
E01031536,13.253
E01031538,17.566
E01031539,11.934
E01031540,11.17
E01031541,12.162
E01031542,9.304
E01031543,12.065
E01031544,17.376
E01031545,11.756
E01031546,23.777
E01031547,25.664
E01031548,25.198
E01031549,26.885
E01031550,22.281
E01031551,20.678
E01031552,23.819
E01031553,26.723
E01031554,21.355
E01031555,33.451
E01031556,27.373
E01031557,17.098
E01031558,44.109
E01031559,27.949
E01031560,12.98
E01031561,8.612
E01031562,28.809
E01031563,8.125
E01031564,12.95
E01031565,20.517
E01031566,14.028
E01031567,14.886
E01031568,15.594
E01031569,25.603
E01031570,19.325
E01031571,20.572
E01031572,26.058
E01031573,26.463
E01031574,17.163
E01031575,22.973
E01031576,24.002
E01031577,18.15
E01031578,4.93
E01031579,17.328
E01031580,6.419
E01031581,3.751
E01031582,7.882
E01031583,22.983
E01031584,18.904
E01031585,22.462
E01031586,16.499
E01031587,12.439
E01031588,8.456
E01031589,7.753
E01031590,6.281
E01031591,15.181
E01031592,5.903
E01031593,7.21
E01031594,21.857
E01031595,20.79
E01031596,24.157
E01031597,10.485
E01031598,28.593
E01031599,22.796
E01031600,17.875
E01031601,15.451
E01031603,13.427
E01031604,20.763
E01031605,22.393
E01031606,20.141
E01031607,17.533
E01031608,24.847
E01031609,31.737
E01031610,24.149
E01031611,20.055
E01031612,6.146
E01031613,9.077
E01031614,15.777
E01031615,4.218
E01031616,13.379
E01031617,9.387
E01031618,12.134
E01031619,4.207
E01031620,10.653
E01031621,3.155
E01031622,7.195
E01031623,6.387
E01031624,11.219
E01031625,6.56
E01031626,12.289
E01031627,3.005
E01031628,19.261
E01031629,11.121
E01031630,7.645
E01031631,20.468
E01031632,15.076
E01031633,10.968
E01031634,10.331
E01031635,5.707
E01031636,17.634
E01031637,14.749
E01031638,4.987
E01031639,4.821
E01031640,2.746
E01031641,4.325
E01031642,8.615
E01031643,14.677
E01031644,1.622
E01031645,2.399
E01031646,1.124
E01031647,13.633
E01031648,6.596
E01031649,1.254
E01031650,4.166
E01031651,8.781
E01031652,24.163
E01031653,12.666
E01031654,5.577
E01031655,8.431
E01031656,14.727
E01031657,27.826
E01031658,15.347
E01031659,11.132
E01031660,14.871
E01031661,13.897
E01031662,7.562
E01031663,16.976
E01031664,10.13
E01031665,11.337
E01031666,1.634
E01031667,11.023
E01031668,4.173
E01031669,15.104
E01031670,8.499
E01031671,22.987
E01031672,5.163
E01031673,16.733
E01031674,8.604
E01031675,4.122
E01031676,17.345
E01031677,11.207
E01031678,4.266
E01031679,10.669
E01031680,3.961
E01031681,3.794
E01031682,3.694
E01031683,6.048
E01031684,3.799
E01031685,5.978
E01031686,3.648
E01031687,18.4
E01031688,13.743
E01031689,1.929
E01031690,2.906
E01031691,3.656
E01031692,17.055
E01031693,6.297
E01031694,8.903
E01031695,4.208
E01031696,5.372
E01031697,14.48
E01031698,11.032
E01031699,2.867
E01031700,5.251
E01031701,11.013
E01031702,4.051
E01031703,1.928
E01031704,8.369
E01031705,17.6
E01031706,7.044
E01031707,11.263
E01031708,11.619
E01031709,15.257
E01031710,3.582
E01031711,6.328
E01031712,17.458
E01031713,4.915
E01031714,7.286
E01031715,3.611
E01031716,24.076
E01031717,8.425
E01031718,3.498
E01031719,6.842
E01031720,4.459
E01031721,7.083
E01031722,8.464
E01031723,6.987
E01031724,1.658
E01031725,3.607
E01031726,9.5
E01031727,8.478
E01031728,8.214
E01031729,4.132
E01031730,6.698
E01031731,19.867
E01031732,9.381
E01031733,7.883
E01031734,5.031
E01031735,2.318
E01031736,4.206
E01031737,4.967
E01031738,1.903
E01031739,3.544
E01031740,3.546
E01031741,5.902
E01031742,6.339
E01031743,18.565
E01031744,4.456
E01031745,4.405
E01031746,12.849
E01031747,2.554
E01031748,3.936
E01031749,3.82
E01031750,16.909
E01031751,6.148
E01031752,29.248
E01031753,8.216
E01031754,4.804
E01031755,5.689
E01031756,5.536
E01031757,11.252
E01031758,2.022
E01031759,4.083
E01031760,3.782
E01031761,5.654
E01031763,2.875
E01031764,8.713
E01031765,9.479
E01031766,11.184
E01031767,11.583
E01031768,2.497
E01031769,6.406
E01031770,16.068
E01031771,19.249
E01031772,6.397
E01031773,0.859
E01031774,2.604
E01031775,1.882
E01031776,10.45
E01031777,14.172
E01031778,10.119
E01031779,39.554
E01031780,10.359
E01031781,10.668
E01031782,14.974
E01030604,5.146
E01030605,6.616
E01030606,5.481
E01030607,4.239
E01031008,30.591
E01030608,31.854
E01030609,22.388
